Ticker,Buy/Sell,Date,Price,P/E Ratio,Fwd P/E Ratio,P/B Ratio,RSI,Upper BB,Bollinger %b,Lower BB,vol,Z Score,MACD,VWAP, OBV,Stoch,Awesome Oscillator,Ultimate Oscillator,TSI,Acum/Dist
TRV,Buy,2022-04-20,176.9,17.124317,10.580676,2.0055492,32.56833101,189.0232955,-0.01953338,177.7817045,2.810397752,-2.025514003,-1.111369969,182.1052353,540700,26.37853949,1.315882353,40.66682083,8.707838292,9952390.454
XRAY,Buy,2022-04-20,42.09,0,0,0,17.18015498,52.40824375,-0.178728066,44.21375625,2.048621873,-2.64616915,-0.444870637,45.15627288,-23993100,19.90794016,-2.806764706,40.43665133,-37.12991387,7753716.405
MTCH,Buy,2022-04-21,85.72,0,0,0,16.95175765,120.2113653,-0.110167042,81.34163467,9.717432667,-2.378869069,-2.440054025,94.7199571,-37989400,2.600849257,-9.280882353,32.8470359,-21.36633816,-5220161.655
DIS,Buy,2022-04-21,125.54,68.90184,20.64522,2.0974097,23.47147524,144.6607654,-0.06863127,122.8432346,5.45438269,-2.21693282,-0.937405787,129.9836792,-54550200,2.113459399,-6.865882353,31.41519664,-24.0288466,-79812517.83
META,Buy,2022-04-21,201.6,32.564983,21.034798,8.085708,18.49680647,240.3422322,-0.233370254,197.3127678,10.75736608,-2.859203616,-2.949136011,215.3080977,-503218800,4.855694228,-3.960676471,33.25414853,-9.144084886,-158093937.9
NDAQ,Buy,2022-04-21,57.7,28.860577,19.364517,3.192236,21.71686517,62.39379786,-0.165473634,57.24520214,1.28714893,-2.594493863,-0.463301457,59.8557063,-18140400,4.69043152,0.275176471,39.28188158,1.575362694,770997.4666
PARA,Buy,2022-04-21,33.61,0,0,0,15.02166739,39.66413971,-0.16921982,33.28186029,1.595569854,-2.609099182,-0.551379146,35.4509875,68602400,7.582938389,-1.044147059,38.04668979,-5.484944233,121470904.1
HCA,Sell,2022-04-21,273.98,0,0,0,65.33580615,273.3178008,0.88175614,243.0011992,7.5791504,1.488359434,1.618490366,258.0360141,-1625800,74.19181034,4.930970588,52.95690673,10.23516013,767474.7525
HAS,Sell,2022-04-21,89.27,0,0,0,68.20473131,88.51775746,1.003099776,81.48824254,1.75737873,1.96144402,0.781753146,85.34506313,1053000,82.00992556,-0.322852941,56.43319469,-2.741362325,-694408.2749
UHS,Sell,2022-04-21,155.75,16.74389,11.495973,1.8714491,76.01779701,156.2061752,0.91371517,138.4698248,4.434087576,1.61295867,0.899307864,147.6234106,4142300,81.13489298,5.0085,46.48831082,20.24785762,1910665.326
PFE,Buy,2022-04-22,48.95,76.675674,10.354014,1.7994419,14.89924642,55.7999073,-0.053752945,48.4230927,1.844203651,-2.158926428,-0.642812468,52.10566813,-278276800,2.731591449,-1.811294118,33.12096814,-7.650907814,16904436.66
NEE,Buy,2022-04-22,76.17,16.075,15.768392,2.501621,5.665072771,90.17797479,-0.238579188,76.87502521,3.325737394,-2.879511779,-1.3610471,82.16071996,-10216700,0.513196481,-3.017529412,22.65116498,-16.29202435,-88597415.28
AES,Buy,2022-04-22,23.01,48.20588,7.9178743,6.6517854,20.92827317,25.0958775,-0.12620193,21.5151225,0.895188748,-2.441384574,-0.341594927,24.13595752,40777200,-33.66336634,0.067970588,-9.47640593,2.313228738,-1806214246
ENPH,Buy,2022-04-22,156.91,41.78247,23.52651,17.757692,17.64373271,224.653705,-0.140994681,161.508295,15.7863525,-2.499057334,-6.29448815,188.7415332,29822400,4.413225486,-8.543764706,34.79315639,-4.565033391,-4089911.929
FCX,Buy,2022-04-22,44.48,31.578125,18.887848,3.474598,16.84708109,53.67089986,-0.30376032,44.50710014,2.290949929,-3.133634615,-0.801540289,47.8048153,167869800,7.323943662,-0.590441176,37.44758341,-0.272044145,112019902.3
PWR,Buy,2022-04-22,124.24,47.828,24.936392,5.5477195,18.9615925,140.9786242,-0.24401081,124.2963758,4.170562091,-2.900688141,-1.824590725,131.635335,4096000,4.176904177,4.400147059,33.57828285,17.67249476,3371676.575
LHX,Buy,2022-04-22,246.78,33.324535,15.23137,2.1707819,32.38533835,263.5533366,0.135360466,245.2306634,4.580668303,-1.421626621,-1.574928649,256.1459769,16717400,14.00102197,0.557058824,35.09859902,6.194491217,5986699.429
ANET,Buy,2022-04-22,120.6,41.125946,31.624271,11.722318,21.56503126,146.8704818,-0.019484706,117.8835182,7.246740901,-2.025324239,-2.015514725,129.8073077,11217400,0.843234956,-4.457911765,37.56394828,-9.422039581,9326857.675
CMA,Buy,2022-04-22,82.63,8.135093,8.491086,1.1493824,17.92422179,96.90368736,-0.068962831,81.79431264,3.777343678,-2.218225482,-0.70205037,87.16407526,-14970300,1.2392755,-4.067117647,36.69420709,-17.15114733,-4672850.922
ALGN,Buy,2022-04-22,380.57,52.936424,29.341904,6.371024,19.8540419,465.318592,-0.206468249,377.189408,22.03229601,-2.754320293,-3.705635203,411.2094293,-13831800,0.439463854,-20.12505882,33.76836269,-17.23857974,786590.7982
FSLR,Buy,2022-04-22,74.43,20.950905,7.6095734,2.5908706,16.56139922,86.23709408,-0.070982967,73.11190592,3.28129704,-2.22610142,-0.991622206,78.32469774,-2958900,1.819620253,-1.476088235,29.77721077,-5.391751248,14366975.69
INCY,Buy,2022-04-22,76.55,22.939623,11.113346,2.6271663,23.34725592,83.48880362,-0.028087611,76.68019638,1.702151812,-2.058864536,-0.84427391,80.90107793,4270300,5.69476082,1.060117647,41.28989765,15.66948213,2718262.935
BKR,Buy,2022-04-22,32.6,16.387434,12.371541,2.0325994,16.48183683,37.35132197,-0.200498978,31.65167803,1.424910985,-2.731047792,-0.632945508,35.08576663,99419000,-23.93887946,-0.879058824,-1.840364059,0.595356651,-1651162807
CME,Buy,2022-04-22,228.42,24.438559,21.940283,2.912401,19.80115715,249.6609752,-0.192817594,226.9080248,5.68823761,-2.701100245,-1.775706509,236.7952118,-579100,2.112103981,-5.486529412,33.64821179,-9.629937787,-2526884.692
PXD,Buy,2022-04-25,228.38,12.104899,11.829787,2.4666014,23.08671852,263.4596378,-0.156390373,235.1033622,7.089068883,-2.55908079,-2.777382027,246.71122,24432900,29.25831202,-1.496794118,41.20382045,2.373265781,-16698946.61
EOG,Buy,2022-04-25,112.15,9.293846,10.12741,2.4983974,20.82457595,127.1507303,-0.2130972,114.2802697,3.217615127,-2.780164702,-1.196927758,121.0315976,-45774700,29.46817786,-0.859294118,38.60311686,0.747077226,6859573.215
VTRS,Buy,2022-04-25,10.23,239.40001,4.290323,0.70225877,34.98293061,11.22250775,0.009323634,10.37149225,0.212753873,-1.913008652,0.01237603,10.74023503,-85725200,33.63636364,-0.014294118,41.70602531,-14.84595698,-19873041.9
ROL,Buy,2022-04-25,33.52,51.382023,41.198196,19.157938,19.76902585,36.06946771,-0.112735766,33.63653229,0.608233854,-2.3888838,-0.286201407,34.80940033,2421500,20.18927445,-0.053147059,33.41081541,5.813246148,6808081.214
AFL,Buy,2022-04-25,62.7,10.69023,12.018785,2.1883962,24.18528434,63.60709434,-0.170710137,59.97790566,0.907297172,-2.614909507,-0.309053001,63.78574841,25559200,-22.32704403,0.998823529,-6.212839899,7.205884798,-895364831.7
ALL,Buy,2022-04-25,131.63,0,0,0,23.40152919,138.0689867,-0.13714535,126.1610133,2.976993361,-2.484049879,-1.386828518,137.250218,19446200,-28.76712329,2.874088235,-8.151529493,9.406977219,-717154179.3
VRSN,Buy,2022-04-25,206.29,0,0,0,42.29980882,228.390437,0.167513648,207.493563,5.224218501,-1.296270437,-1.201623383,215.9807963,3923900,24.31718062,-1.059529412,44.74841022,-5.242128879,1856635.009
CRM,Buy,2022-04-25,169.69,73.03103,27.818182,4.981523,24.52236682,228.1101797,0.090914847,168.5368203,14.89333983,-1.594907541,-2.888525374,190.5652594,-92391900,10.88907015,-19.89985294,30.62605722,-27.66182322,-18243338.21
MRNA,Buy,2022-04-25,139.9,0,0,0,44.3567134,184.1798164,0.242310892,139.2231836,11.23915818,-1.004657094,-2.552885506,156.7134574,-42477200,33.3030853,-13.24358824,40.41098164,-8.596103151,12358457.88
GEN,Buy,2022-04-25,25.42,9.900452,9.811659,5.763962,35.62883614,27.83951555,0.076201422,25.68248445,0.539257775,-1.652271033,-0.079194551,26.60275991,22131600,36.52173913,-0.804323529,41.26998616,-12.73589939,60045745.58
FI,Buy,2022-04-25,97.05,30.008018,14.959042,2.9790707,33.8628136,104.5034596,0.057498926,97.46654041,1.759229796,-1.725186788,-0.394600413,100.4954514,-33784500,28.60147213,0.748205882,43.17479799,4.232627925,3093249.769
RJF,Buy,2022-04-25,102.21,14.889724,11.787699,2.3147805,28.85202438,115.0865216,0.007942727,103.7384784,2.837010797,-1.918392417,-0.6922376,108.7952098,8337200,18.68211441,3.110558824,40.805074,6.801672873,-436901.9923
ISRG,Buy,2022-04-25,250.29,75.17857,51.762295,10.030974,29.26143165,318.9927352,-0.070445295,258.5072648,15.12136759,-2.224005189,-3.41844611,279.0483245,10923600,8.369433374,-3.205705882,35.08714707,-8.141005963,3531085.623
BRK-B,Buy,2022-04-25,332.3,9.140922,20.993776,0.001039835,28.02232515,360.3924997,0.026544349,336.0105003,6.095499872,-1.845869943,-2.37220101,345.3325166,-2635100,32.63565891,-1.168058824,45.06100736,3.967784353,23767087.71
CMCSA,Buy,2022-04-25,45.42,11.735849,9.403888,2.094679,33.27410001,48.7614034,-0.078672172,45.8935966,0.716951698,-2.256079461,-0.21378486,47.16984051,-144385500,23.87640449,-0.084676471,37.0187604,-5.361492502,-81032689.62
STE,Buy,2022-04-25,232.11,41.169014,24.53725,3.6015277,39.90230533,254.3570938,0.053538392,237.0369062,4.330046918,-1.74062779,-1.547995161,245.9757108,1683900,33.19548872,5.828794118,41.59462928,7.334300507,572334.9284
DXCM,Buy,2022-04-25,109.99,102.33846,59.65919,24.78852,22.69354339,136.1726645,-0.083506697,112.2633355,5.977332269,-2.274927909,-2.428819974,122.7653062,24284000,8.0835604,0.277852941,36.21103689,2.007709746,16583263.39
MCO,Buy,2022-04-25,320,44.033184,31.237825,21.164211,36.74648579,347.6270163,0.090005656,323.0419837,6.146258147,-1.598452223,-1.731252714,332.9712692,5785200,28.23977824,0.898411765,42.60520284,-1.320603042,-235575.8031
BRO,Buy,2022-04-25,67.46,27.829508,22.878706,4.3301706,30.60854992,73.54184557,-0.030750495,67.58315443,1.489672783,-2.069246371,-0.622228301,70.74958469,16974600,12,0.181529412,-1.476762773,3.358740072,-125837571.7
BR,Buy,2022-04-25,148,35.193043,23.69555,11.519326,40.59002166,156.3515228,0.128756975,144.6074772,2.936011392,-1.447371768,-0.919780409,153.7887754,4020400,-1.192842942,0.229470588,-3.990548887,-4.880751943,-107385551.1
INTU,Buy,2022-04-25,441.59,66.6875,34.492313,10.779563,31.73306224,508.0016447,0.010895754,445.4743553,15.63182233,-1.9068794,-3.034837513,473.6214338,415400,18.32050577,-1.198823529,42.68308033,-6.527280107,4968320.996
ILMN,Buy,2022-04-25,320,0,0,0,20.6060518,375.882932,-0.039096677,320.509068,13.84346602,-2.101785777,-4.263685715,346.0690398,-1979900,10.95724424,-5.924029412,41.70332834,-4.869184563,3241257.035
ORCL,Buy,2022-04-25,76.2,31.527624,18.378422,81.11585,32.62407266,85.45066955,0.07226558,76.21233045,2.309584777,-1.667615772,-0.561890702,79.82178491,-13785600,23.21792261,-1.360352941,35.37741428,-8.847474212,29042528.37
HCA,Buy,2022-04-25,208.52,0,0,0,18.06742054,286.0006682,-0.167181068,220.3643318,16.40908409,-2.601150665,-4.429599468,240.9133984,-15252700,4.181233394,-9.495558824,28.2127719,-16.30012075,-8840314.609
MSI,Buy,2022-04-25,224.21,34.007042,24.406498,77.60101,30.26341283,245.3081523,-0.050353802,225.7618477,4.886576134,-2.145674131,-1.668355076,234.2624916,1209500,22.16856892,-0.527941176,37.99820335,-0.904395634,1901988.525
CMG,Buy,2022-04-25,1470,59.873848,41.013405,23.84701,40.07172533,1649.158014,0.17149626,1486.806986,40.58775689,-1.280743357,-10.38421427,1558.140022,2448100,35.17262174,20.83955882,42.01497707,3.092515801,1584196.516
SYK,Buy,2022-04-25,247.6,43.101818,26.83698,7.2694006,37.61918726,279.3028352,0.029364724,252.7331648,6.6424176,-1.834874098,-1.694341919,264.1380663,5314600,22.50304507,2.465764706,44.44300117,-0.9990363,13734600.4
NI,Buy,2022-04-25,30.81,18.297297,14.559139,1.5565007,23.29764987,32.61613646,-0.130262009,30.78886354,0.456818229,-2.457213674,-0.222903304,31.72631388,18147000,20.23809524,0.419205882,38.68539336,9.67426026,-13845486.59
VTR,Buy,2022-04-25,58.41,0,0,0,17.42694124,63.99693315,-0.057473434,58.46006685,1.384216575,-2.173431567,-0.590337566,60.55864474,-6700600,15.23178808,-0.596617647,32.16180684,1.43706447,12402172.51
AIG,Buy,2022-04-25,60.01,15.04217,9.191412,1.1501082,24.20875896,62.37293895,-0.181323545,57.97206105,1.100219476,-2.65628819,-0.396216905,61.61233746,-4006800,-8.301404853,0.974441176,-8.276943507,6.416164579,-929362235.4
CB,Buy,2022-04-25,205.76,11.697248,10.732323,1.7366669,34.4527089,219.1174877,0.019555872,206.9335123,3.045993875,-1.873116045,-1.1045329,212.0216496,-2904400,30.83126551,-1.313558824,40.823357,1.311476001,3685153.524
PANW,Buy,2022-04-25,190.83,43.85913,46.069916,20.984299,45.72971203,214.2240862,0.236208859,195.3179138,4.726543079,-1.028447201,-2.076006728,203.3917455,50156100,42.66610949,4.261176471,40.31483796,7.194238085,35336651.75
FTNT,Buy,2022-04-25,60.43,0,0,0,46.63546342,70.90405594,0.219429981,62.88294406,2.00527797,-1.093863311,-0.645507201,66.27910588,10292500,39.75265018,1.418911765,39.57438541,2.207674593,70937083.04
UHS,Buy,2022-04-25,132.92,16.74389,11.495973,1.8714491,35.72846101,157.6925045,0.167865083,134.7084955,5.746002249,-1.294900294,-1.016277835,145.175763,4132900,25.6664128,0.322411765,37.03091205,1.182362417,1428831.889
NEM,Buy,2022-04-25,71.05,0,0,0,16.9626078,87.05551472,-0.123048839,74.00948528,3.261507361,-2.429091559,-1.425640534,79.82083981,22413500,12.74571972,-0.484911765,43.184526,7.103166488,107344750.5
DVN,Buy,2022-04-26,56.95,7.991438,8.333928,2.4598112,28.77672203,65.35112003,0.042841016,55.88487997,2.366560017,-1.782333839,-0.812784947,60.77955598,41785300,26.60178427,0.027823529,37.93301124,3.249987422,57681723.69
CF,Buy,2022-04-26,96.42,10.809402,13.945902,2.8002896,22.50187735,113.0567457,0.057876737,93.66025431,4.849122845,-1.723713807,-2.218607309,103.7442462,64601200,20.37037037,-2.031323529,42.77337012,8.55156766,50767882.72
HOLX,Buy,2022-04-26,72.06,36.175358,17.387245,3.8468907,21.29950608,80.70215911,-0.199450578,72.10284089,2.149829553,-2.726960374,-0.843065645,76.37491023,18463700,1.776900296,-0.201382353,40.16370004,-1.939588527,12133485.39
FANG,Buy,2022-04-26,125.39,10.640139,9.476117,1.983423,24.70934034,145.9748362,-0.125676413,127.4271638,4.636918101,-2.43933573,-1.734345665,135.9508564,-3186800,21.48035101,-2.817029412,39.31690681,-3.645629402,6800312.464
SLB,Buy,2022-04-26,38.8,17.707903,12.387019,3.643241,36.08869374,44.20938578,0.074332602,39.10561422,1.275942892,-1.659557033,-0.377074964,41.33786415,109089900,34.25925926,-0.815470588,42.32925016,-0.937460691,11295761.7
HAL,Buy,2022-04-26,35.57,12.554794,9.35204,3.4702764,20.44821351,42.09679576,-0.030519231,35.23720424,1.714897879,-2.068344735,-0.669399991,38.93366903,68288500,15.19274376,0.021735294,33.58201172,5.391498299,43195960.1
RMD,Buy,2022-04-26,223.49,31.46766,23.339483,6.2272325,21.15104981,258.2700628,-0.158131901,221.8169372,9.113281387,-2.565870514,-2.45024185,237.3555939,-594200,0.403659849,-10.11652941,36.09382453,-13.63599781,6235626.754
HES,Buy,2022-04-26,102.98,32.65778,15.802151,5.0066433,18.53089124,117.9629132,-0.028859828,101.7310868,4.057956577,-2.061875193,-1.654542297,110.2106495,28823900,13.77974543,2.370294118,32.79838934,10.35320968,23954716.41
TRGP,Buy,2022-04-26,73.86,28.579233,14.231293,8.499228,30.59928814,80.51003489,0.059328778,73.03296511,1.869267447,-1.718052708,-0.857143967,76.79948267,29121200,28.53285329,3.050852941,40.82453714,19.55020515,15033406.46
OKE,Buy,2022-04-26,66.64,14.104014,13.826476,2.7339935,19.95980457,74.51840427,-0.223027395,66.84159573,1.919202137,-2.818879729,-0.850336552,70.6463239,33519400,8.153701968,0.317941176,33.60868269,4.177781293,19210587.79
CRL,Buy,2022-04-26,249.81,28.56569,21.216936,3.7550488,16.56568941,316.6031054,-0.332146649,251.8218946,16.19530272,-3.244304901,-5.068995616,278.0755512,-7676100,1.354314459,-7.521205882,32.83840794,-12.65787651,-1719017.257
TMO,Buy,2022-04-26,534.11,38.7479,24.790321,4.959213,17.97100423,622.9614302,-0.252997805,536.6345698,21.58171512,-2.935725898,-7.281372509,572.3994865,-12463100,2.319340617,-11.55902941,39.13915501,-6.975290651,1396465.217
IQV,Buy,2022-04-26,217.99,35.470505,20.603983,7.6786933,16.55986599,255.6619442,-0.262208513,216.2930558,9.842222083,-2.971635852,-3.418608982,234.8908393,-7350000,3.406131036,-1.116352941,33.22801505,-5.409647139,-1828193.367
DE,Buy,2022-04-26,385.03,10.92803,13.638182,4.7292695,14.59244314,447.5583185,-0.095130618,386.6466815,15.22790924,-2.320246296,-6.052772014,413.6181942,2480100,12.84698941,-2.519058824,32.33037366,0.837022616,2579627.131
CVX,Buy,2022-04-26,158.82,13.39207,10.403833,1.7618285,21.37074656,175.7810164,-0.007370004,156.4239836,4.83925818,-1.978092435,-2.0645711,166.2934886,241291700,22.30371009,-2.179176471,37.64140748,6.358477351,132969357
COP,Buy,2022-04-26,92.51,12.72075,11.893705,2.7552655,22.26845416,105.8525639,-0.12874833,92.79343614,3.26478193,-2.451312269,-1.25344475,98.70700188,48278400,16.45983018,-2.7775,32.95674511,-3.907937495,26109582.53
ALB,Buy,2022-04-27,187.36,9.337575,13.173178,1.5554475,30.24857564,228.3110577,0.043833675,187.4679423,10.21077886,-1.778463743,-3.014673742,204.589258,-1306500,6.706281834,-6.001558824,15.85826194,-6.261045652,-44016874.27
VZ,Buy,2022-04-27,49.51,14.592728,8.538299,1.8253355,17.73132805,56.0119285,-0.113705063,49.1350715,1.719214248,-2.392662813,-0.529118752,52.51001255,-121339800,0.564174894,-0.917235294,31.52927996,-12.85929877,-145363769.4
PNW,Buy,2022-04-27,75.35,16.39456,14.695123,1.327458,16.1708122,80.47132984,-0.166675973,75.19967016,1.31791492,-2.59918144,-0.603904438,77.68596884,2345500,7.931570762,0.289588235,35.48055989,5.214715919,4110341.371
CNC,Buy,2022-04-27,82.83,15.763637,10.267105,1.6139908,26.26474835,89.92456516,-0.108438024,81.50343484,2.105282579,-2.372128117,-0.69478805,85.79930524,13630500,5.641025641,-1.029647059,37.06788528,-4.865992543,10533516.87
AWK,Buy,2022-04-27,157.4,24.557142,21.222221,2.3917234,21.03878688,166.8109135,-0.131756867,151.9950865,3.703956775,-2.463041702,-1.530101355,163.4634523,-7548200,-32.15686275,-0.125941176,-9.373725432,-1.316217142,-224590606.3
LIN,Buy,2022-04-27,304.37,37.319557,27.311228,5.7023478,37.31054075,329.340027,0.040478233,305.813973,5.8815135,-1.791545662,-2.269406579,315.4835368,77500,12.37864078,1.1105,41.27541827,3.071333865,12119459.89
LH,Buy,2022-04-27,214.88,50.468822,13.598631,2.3282053,27.79136614,241.55738,-0.020456277,217.56462,5.99818999,-2.029112119,-1.639075762,228.0808167,13839841,20.33500838,-4.829794118,42.78295856,-11.03665046,1472936.308
APD,Buy,2022-04-27,236.42,23.703632,18.47541,3.7058518,32.30974611,246.0847484,-0.033154601,228.4172516,4.416874222,-2.078619299,-1.635356899,243.4713903,-10658100,-37.29786124,1.654823529,-5.939908893,1.138113013,-410981325.5
NKE,Buy,2022-04-27,121.09,29.469387,23.89598,10.839679,26.90254049,140.5933242,0.034695062,120.2966758,5.074162104,-1.814092615,-0.942459426,129.6036322,-23268400,4.072883173,-1.632235294,34.36714654,-9.743243116,-60573518.21
ROK,Buy,2022-04-27,252.79,27.09705,21.111195,9.045835,36.36802077,286.9918624,0.143650823,251.3481376,8.910931194,-1.389304858,-1.581425937,265.1282422,-3342800,16.74287724,-7.967529412,40.39097013,-13.59534141,-2719062.26
CBOE,Buy,2022-04-27,112.14,25.782608,20.585667,4.8679924,50.42195902,116.6916772,0.455086214,108.7993228,1.973088615,-0.175106175,-0.283882881,115.9907543,107100,8.061420345,-1.287352941,3.505365736,-2.793273996,-87104374.61
ECL,Buy,2022-04-27,168.77,46.743214,30.587431,9.544718,32.75867754,186.4173311,-0.015558967,170.5796689,3.959415527,-2.010018889,-1.284910288,178.1115727,-2216800,12.71878646,-0.304176471,38.07662117,-2.948433632,399032.7656
AMZN,Buy,2022-04-27,140.19,59.092785,33.069233,8.844315,22.68787728,171.2686084,0.010561545,137.3923916,8.469054179,-1.908182385,-2.184583938,150.0077373,-45764000,9.835390947,-11.03794118,36.36128331,-16.22204693,-220144753.5
COST,Buy,2022-04-27,556.19,48.775955,41.348003,15.256816,26.64456959,610.7703417,0.005377396,553.0466583,14.43092085,-1.928393918,-6.200109688,586.0425446,7515000,2.070010098,3.641294118,39.4478879,7.769627222,10674208.19
JKHY,Buy,2022-04-27,194.22,34.02353,30.388792,7.3314185,21.99295121,206.3000563,-0.122013628,193.2199437,3.270028167,-2.425055564,-1.813502162,199.7967526,8772200,2.659574468,3.563617647,39.8610367,17.1545328,9735470.463
GPN,Buy,2022-04-27,131.32,34.643616,9.875663,1.4747305,47.14339077,144.6945728,0.363158576,131.2514272,3.360786405,-0.533506086,-0.625939364,137.4771827,-2482200,35.59633028,0.452470588,45.5429729,1.728508575,5795501.381
